_id,Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
11461,Calandrella brachydactyla,Greater Short-toed Lark,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Calandrella brachydactyla,0
11462,Calandrella brachydactyla,Greater Short-toed Lark,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Calandrella brachydactyla,0
11463,Calandrella brachydactyla,Greater Short-toed Lark,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Calandrella brachydactyla,0
11464,Calandrella brachydactyla,Greater Short-toed Lark,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Calandrella brachydactyla,0
11465,Phylloscopus trochilus,Willow Warbler,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Phylloscopus trochilus,0
11466,Phylloscopus trochilus,Willow Warbler,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Phylloscopus trochilus,0
11467,Phylloscopus trochilus,Willow Warbler,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Phylloscopus trochilus,0
11468,Sylvia curruca,Lesser Whitethroat,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Sylvia curruca,0
11469,Sylvia curruca,Lesser Whitethroat,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Sylvia curruca,0
11470,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11471,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11472,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11473,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11474,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11475,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11476,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11477,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11478,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11479,Turdus iliacus,Redwing,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Turdus iliacus,0
11480,Passer montanus,Eurasian Tree Sparrow,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Passer montanus,0
11481,Passer montanus,Eurasian Tree Sparrow,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Passer montanus,0
11482,Passer montanus,Eurasian Tree Sparrow,2019-10-28T00:00:00,2019,10,28,1205,Ireland,IE-U-DL,Ulster,Donegal,Tory Island--general area,55.2662,-8.2224,Passer montanus,0
11483,Limnodromus griseus,Short-billed Dowitcher,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Limnodromus griseus,0
11484,Pluvialis apricaria,European Golden-Plover,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Pluvialis apricaria,0
11485,Pluvialis apricaria,European Golden-Plover,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Pluvialis apricaria,0
11486,Pluvialis apricaria,European Golden-Plover,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Pluvialis apricaria,0
11487,Circus aeruginosus,Eurasian Marsh-Harrier,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Circus aeruginosus,0
11488,Circus aeruginosus,Eurasian Marsh-Harrier,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Circus aeruginosus,0
11489,Circus aeruginosus,Eurasian Marsh-Harrier,2019-10-21T00:00:00,2019,10,21,1408,Ireland,IE-L-LH,Leinster,Louth,Dundalk Bay--Soldier's Point,54.0082,-6.349,Circus aeruginosus,0
11490,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11491,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11492,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11493,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11494,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11495,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11496,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11497,Vireo olivaceus,Red-eyed Vireo,2019-10-13T00:00:00,2019,10,13,747,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.505)",51.4345,-9.5054,Vireo olivaceus,0
11498,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11499,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11500,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11501,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11502,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11503,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11504,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11505,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11506,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11507,Jynx torquilla,Eurasian Wryneck,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Jynx torquilla,0
11508,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11509,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11510,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11511,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11512,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11513,Falco tinnunculus,Eurasian Kestrel,2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Falco tinnunculus,0
11514,Motacilla alba yarrellii,White Wagtail (British),2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Motacilla alba,0
11515,Motacilla alba yarrellii,White Wagtail (British),2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Motacilla alba,0
11516,Motacilla alba yarrellii,White Wagtail (British),2019-10-12T00:00:00,2019,10,12,1631,Ireland,IE-M-CK,Munster,Cork,"Unnamed Road, County Cork, IE (51.435, -9.511)",51.4354,-9.5107,Motacilla alba,0
11517,Carduelis carduelis,European Goldfinch,2019-10-11T00:00:00,2019,10,11,904,Ireland,IE-M-CK,Munster,Cork,"Baile Iartharach, County Cork, IE (51.433, -9.51)",51.4327,-9.5104,Carduelis carduelis,0
11518,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11519,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11520,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11521,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11522,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11523,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11524,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11525,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11526,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11527,Pyrrhocorax pyrrhocorax,Red-billed Chough,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Pyrrhocorax pyrrhocorax,0
11528,Falco tinnunculus,Eurasian Kestrel,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Falco tinnunculus,0
11529,Falco tinnunculus,Eurasian Kestrel,2019-10-08T00:00:00,2019,10,8,1442,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Falco tinnunculus,0
11530,Anthus pratensis,Meadow Pipit,2019-10-08T00:00:00,2019,10,8,1217,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Anthus pratensis,0
11531,Corvus corax,Common Raven,2019-10-08T00:00:00,2019,10,8,1217,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Corvus corax,0
11532,Corvus corax,Common Raven,2019-10-08T00:00:00,2019,10,8,1217,Ireland,IE-M-CK,Munster,Cork,"6 Cape Clear Holiday Homes, Ballyieragh North, County Cork, IE (51.436, -9.505)",51.4363,-9.5047,Corvus corax,0
11533,Regulus regulus,Goldcrest,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Regulus regulus,0
11534,Carduelis carduelis,European Goldfinch,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Carduelis carduelis,0
11535,Linaria cannabina,Eurasian Linnet,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Linaria cannabina,0
11536,Linaria cannabina,Eurasian Linnet,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Linaria cannabina,0
11537,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11538,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11539,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11540,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11541,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11542,Anthus pratensis,Meadow Pipit,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Anthus pratensis,0
11543,Ardea cinerea,Gray Heron,2019-11-03T00:00:00,2019,11,3,745,Ireland,IE-L-DN,Leinster,Dublin,Tolka Valley Park,53.379,-6.325,Ardea cinerea,1
11544,Alcedo atthis,Common Kingfisher,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Alcedo atthis,0
11545,Calidris pugnax,Ruff,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Calidris pugnax,0
11546,Calidris pugnax,Ruff,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Calidris pugnax,0
11547,Calidris pugnax,Ruff,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Calidris pugnax,0
11548,Gallinago gallinago,Common Snipe,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Gallinago gallinago,0
11549,Chroicocephalus ridibundus,Black-headed Gull,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Chroicocephalus ridibundus,1
11550,Chroicocephalus ridibundus,Black-headed Gull,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Chroicocephalus ridibundus,1
11551,Chroicocephalus ridibundus,Black-headed Gull,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Chroicocephalus ridibundus,1
11552,Chroicocephalus ridibundus,Black-headed Gull,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Chroicocephalus ridibundus,1
11553,Chroicocephalus ridibundus,Black-headed Gull,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Chroicocephalus ridibundus,1
11554,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11555,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11556,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11557,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11558,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11559,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11560,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11561,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11562,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11563,Egretta garzetta,Little Egret,2019-09-22T00:00:00,2019,9,22,1100,Ireland,IE-L-DN,Leinster,Dublin,Swords Estuary--Broadmeadows,53.4649,-6.2014,Egretta garzetta,1
11564,Hirundo rustica,Barn Swallow,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Hirundo rustica,0
11565,Hirundo rustica,Barn Swallow,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Hirundo rustica,0
11566,Actitis hypoleucos,Common Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Actitis hypoleucos,0
11567,Actitis hypoleucos,Common Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Actitis hypoleucos,0
11568,Actitis hypoleucos,Common Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Actitis hypoleucos,0
11569,Actitis hypoleucos,Common Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Actitis hypoleucos,0
11570,Carduelis carduelis,European Goldfinch,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Carduelis carduelis,0
11571,Carduelis carduelis,European Goldfinch,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Carduelis carduelis,0
11572,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11573,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11574,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11575,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11576,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11577,Tringa ochropus,Green Sandpiper,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Tringa ochropus,0
11578,Chloris chloris,European Greenfinch,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Chloris chloris,0
11579,Linaria cannabina,Eurasian Linnet,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Linaria cannabina,0
11580,Linaria cannabina,Eurasian Linnet,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Linaria cannabina,0
11581,Linaria cannabina,Eurasian Linnet,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Linaria cannabina,0
11582,Linaria cannabina,Eurasian Linnet,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Linaria cannabina,0
11583,Linaria cannabina,Eurasian Linnet,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Linaria cannabina,0
11584,Anthus pratensis,Meadow Pipit,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Anthus pratensis,0
11585,Anthus pratensis,Meadow Pipit,2019-08-19T00:00:00,2019,8,19,1440,Ireland,IE-L-DN,Leinster,Dublin,Rogerstown Estuary--North Hide,53.5037,-6.1699,Anthus pratensis,0
